Config(simulationDelay=0, popSize=3000, elitismPercentage=0.15, tournamentSize=3, tournamentAmount=36, maxGenerations=7000, maxStagnation=2000, crossoverSwapAmount=4, crossoverChance=0.73, mutationChance=0.45), Dimensions(width=2150, height=1100, doorX=800, doorHeight=750, doorWidth=500)
0,60731,268
1,60278,537
2,55459,758
3,52457,960
4,41016,1149
5,41016,1298
6,35657,1438
7,35657,1548
8,35657,1645
9,30628,1764
10,30628,1855
11,30628,1942
12,30628,2036
13,29586,2210
14,29586,2311
15,29586,2412
16,26872,2541
17,26872,2643
18,26872,2730
19,24508,2884
20,24508,3011
21,24508,3176
22,23268,3306
23,23268,3409
24,23268,3525
25,23268,3620
26,23116,3718
27,22672,3874
28,21915,4058
29,21753,4267
30,21382,4420
31,21382,4545
32,21079,4682
33,21079,4800
34,19820,4918
35,19820,5012
36,19652,5113
37,19652,5211
38,19652,5329
39,19652,5471
40,19516,5618
41,19516,5753
42,19516,5858
43,19307,5979
44,19167,6111
45,18056,6240
46,18056,6339
47,17932,6466
48,17297,6634
49,17297,6734
50,17297,6835
51,17297,6966
52,17297,7102
53,17297,7223
54,17297,7349
55,17058,7490
56,17058,7639
57,16883,7752
58,16667,7870
59,14963,8009
60,14963,8097
61,14963,8179
62,14963,8309
63,14893,8407
64,14893,8499
65,14607,8587
66,14607,8698
67,14607,8816
68,14519,8920
69,14519,9040
70,14519,9169
71,14351,9303
72,14351,9452
73,14237,9641
74,14177,9789
75,13999,9943
76,13999,10102
77,13137,10260
78,12816,10394
79,12816,10513
80,12816,10681
81,12816,10843
82,12724,11049
83,12724,11279
84,12254,11594
85,12254,11924
86,12254,12170
87,12231,12389
88,12231,12524
89,12231,12639
90,12231,12753
91,11702,12883
92,11702,13018
93,11702,13127
94,11702,13230
95,11392,13334
96,10806,13443
97,10806,13537
98,10806,13635
99,10806,13713
100,10341,13805
101,10341,13886
102,10341,13976
103,9823,14074
104,9823,14158
105,9823,14243
106,9823,14329
107,9823,14447
108,9772,14555
109,9772,14652
110,9772,14763
111,9772,14848
112,9772,14952
113,9628,15079
114,9356,15218
115,9311,15339
116,9311,15451
117,9311,15545
118,9311,15653
119,8792,15781
120,8792,15884
121,8792,16019
122,8792,16109
123,8792,16231
124,8792,16327
125,8784,16419
126,8716,16527
127,8424,16638
128,8424,16763
129,8424,16880
130,8424,17016
131,8424,17167
132,8416,17316
133,8302,17438
134,8302,17550
135,8302,17665
136,8302,17750
137,8302,17856
138,8214,17959
139,8018,18060
140,8018,18146
141,8018,18230
142,7744,18357
143,7744,18469
144,7744,18565
145,7744,18717
146,7578,18893
147,7578,19035
148,7551,19185
149,7551,19281
150,7329,19386
151,7076,19521
152,7076,19609
153,7076,19729
154,6978,19848
155,6362,19950
156,6362,20085
157,6362,20169
158,6362,20293
159,6362,20373
160,6362,20467
161,6362,20546
162,6362,20678
163,6362,20778
164,6362,20888
165,6362,21003
166,6362,21139
167,6362,21245
168,6362,21350
169,6362,21452
170,6362,21545
171,6362,21624
172,6316,21751
173,6238,21859
174,6078,21988
175,5917,22099
176,5917,22186
177,5917,22296
178,5917,22423
179,5772,22517
180,5772,22625
181,5693,22770
182,5693,22896
183,5693,23011
184,5693,23132
185,5693,23245
186,5688,23370
187,5489,23473
188,5489,23602
189,5489,23699
190,5388,23802
191,5388,23909
192,5352,24040
193,5322,24179
194,5250,24287
195,5072,24394
196,5072,24489
197,5072,24586
198,5072,24695
199,5072,24780
200,5072,24870
201,5072,24959
202,5056,25071
203,4983,25170
204,4983,25260
205,4793,25364
206,4529,25502
207,4529,25601
208,4529,25696
209,4529,25856
210,4529,26004
211,4509,26202
212,4509,26351
213,4509,26540
214,4509,26672
215,4509,26792
216,4509,26912
217,4509,26998
218,4420,27093
219,4300,27190
220,4300,27288
221,4300,27367
222,4300,27444
223,4300,27526
224,4300,27615
225,4283,27702
226,4283,27783
227,4283,27861
228,4259,28005
229,3979,28119
230,3979,28218
231,3979,28296
232,3979,28408
233,3979,28502
234,3979,28591
235,3979,28714
236,3979,28854
237,3979,28980
238,3966,29103
239,3966,29198
240,3926,29334
241,3926,29443
242,3910,29557
243,3910,29634
244,3910,29749
245,3906,29885
246,3894,30019
247,3882,30146
248,3871,30331
249,3843,30472
250,3843,30604
251,3840,30716
252,3840,30848
