Config(simulationDelay=0, popSize=3000, elitismPercentage=0.15, tournamentSize=3, tournamentAmount=36, maxGenerations=8000, maxStagnation=2000, crossoverSwapAmount=4, crossoverChance=0.73, mutationChance=0.45), Dimensions(width=2150, height=1100, doorX=800, doorHeight=750, doorWidth=500)
0,63230,67
1,60938,145
2,51235,224
3,51235,292
4,43099,372
5,42426,451
6,42426,521
7,37024,613
8,27832,720
9,27832,801
10,27832,872
11,27832,947
12,27832,1018
13,22563,1100
14,22563,1173
15,22563,1244
16,22563,1318
17,22563,1389
18,22563,1470
19,22563,1559
20,22563,1653
21,22563,1735
22,22563,1823
23,22563,1950
24,20424,2090
25,20424,2231
26,20424,2407
27,19952,2635
28,19097,2780
29,18755,2899
30,18755,2996
31,18755,3097
32,18367,3203
33,16963,3313
34,16963,3432
35,16963,3542
36,16963,3637
37,16963,3724
38,16963,3800
39,16797,3900
40,16797,3975
41,16797,4050
42,16499,4146
43,16253,4231
44,15690,4312
45,15690,4392
46,15690,4515
47,15442,4610
48,15217,4700
49,15217,4789
50,15002,4887
51,15002,4996
52,15002,5088
53,15002,5191
54,15002,5286
55,14951,5391
56,13787,5496
57,13787,5589
58,13449,5680
59,13449,5773
60,13449,5871
61,13449,5983
62,13449,6084
63,13061,6174
64,13061,6252
65,12560,6371
66,12560,6449
67,12560,6526
68,12560,6604
69,12301,6693
70,12301,6771
71,12228,6859
72,12228,6940
73,12228,7029
74,11858,7135
75,11312,7238
76,11312,7327
77,11312,7410
78,11212,7497
79,11212,7577
80,11212,7655
81,9972,7741
82,9972,7824
83,9972,7903
84,9972,8012
85,9972,8102
86,9438,8197
87,9438,8290
88,9438,8374
89,9438,8454
90,9438,8534
91,8964,8624
92,8964,8702
93,8910,8791
94,8910,8883
95,8793,8969
96,8793,9049
97,8793,9132
98,8379,9220
99,8379,9297
100,8379,9377
101,8379,9455
102,8271,9541
103,8271,9650
104,8207,9739
105,7936,9825
106,7936,9903
107,7936,9983
108,7514,10070
109,7160,10165
110,7160,10260
111,7160,10352
112,7160,10446
113,7160,10547
114,6836,10643
115,6836,10735
116,6836,10827
117,6836,10919
118,6710,11014
119,6710,11116
120,6710,11210
121,6710,11307
122,6710,11396
123,6710,11490
124,6516,11584
125,6195,11677
126,6195,11763
127,6195,11850
128,6195,11941
129,6195,12032
130,6195,12113
131,6195,12193
132,6195,12274
133,6195,12358
134,6081,12443
135,6041,12528
136,6041,12604
137,6041,12681
138,5624,12764
139,5624,12844
140,4858,12930
141,4858,13007
142,4858,13088
143,4858,13172
144,4858,13251
145,4858,13331
146,4858,13410
147,4858,13489
148,4858,13567
149,4858,13645
150,4858,13725
151,4858,13807
152,4761,13924
153,4682,14007
154,4682,14101
155,4682,14188
156,4668,14280
157,4668,14366
158,4668,14446
159,4438,14531
160,4438,14615
161,4175,14703
162,4109,14797
163,4109,14881
164,4109,14961
165,4109,15041
166,4109,15124
167,4072,15212
168,4072,15291
169,4072,15371
170,4072,15452
171,4072,15565
172,3952,15657
173,3952,15741
174,3952,15828
