Config(simulationDelay=10, popSize=1000, elitismPercentage=0.15, tournamentSize=3, tournamentAmount=36, maxGenerations=2000, maxStagnation=100, crossoverSwapAmount=2, crossoverChance=0.73, mutationChance=0.45), Dimensions(width=800, height=550, doorX=300, doorHeight=350, doorWidth=250)
0,230,152
1,85,278
2,85,361
3,77,420
4,60,486
5,60,526
6,1,559
7,1,604
8,1,654
9,1,705
10,1,753
11,1,779
12,1,806
13,1,844
14,1,871
15,1,897
16,1,926
17,1,952
18,1,982
19,1,1009
20,1,1039
21,1,1075
22,1,1105
23,1,1131
24,1,1159
25,1,1183
26,1,1212
27,1,1242
28,1,1283
29,1,1309
30,1,1350
31,1,1388
32,1,1436
